AQI,TVOC,eCO2,Temperature,Pressure,Altitude,Label
1,33,420,22.5033203125,981.8331344571097,264.87347454634636,ambient
1,33,420,22.505859375,981.8392843709248,264.9141261102614,ambient
1,33,420,22.50078125,981.8126931689662,265.024770836351,ambient
1,33,420,22.4984375,981.8222388213569,264.84435638827506,ambient
1,22,400,22.50078125,981.857366055667,264.675476161122,ambient
1,22,400,22.5109375,981.8335023702133,264.92868532754284,ambient
1,22,400,22.5083984375,981.8467840031274,264.87347454634636,ambient
1,32,419,22.5033203125,981.8331344571097,264.97538871736486,ambient
1,32,419,22.505859375,981.8283887258846,264.72230276318015,ambient
1,32,419,22.505859375,981.8096387043931,265.0717274067382,ambient
1,28,410,22.50078125,981.8280207716977,264.80650745660296,ambient
1,28,410,22.50078125,981.8273524851755,264.9578038209388,ambient
1,28,410,22.4984375,981.8079475089736,264.931711097826,ambient
1,31,417,22.4984375,981.8420251127641,265.0918632323956,ambient
1,31,417,22.4984375,981.828689037542,264.83562573799526,ambient
1,31,417,22.4958984375,981.8284018367219,264.98364867596524,ambient
1,31,417,22.4984375,981.8178067915361,265.301400010033,ambient
1,37,429,22.50078125,981.8062296108787,265.13239017047243,ambient
1,37,429,22.50078125,981.8314431227965,265.0160410430825,ambient
1,37,429,22.50078125,981.8161022505794,264.90259278286334,ambient
1,29,411,22.5033203125,981.8303936061432,264.9869223927903,ambient
1,29,411,22.5033203125,981.8062296108787,265.1064226350301,ambient
1,29,411,22.5083984375,981.8082342221404,265.033752216476,ambient
1,30,414,22.505859375,981.838916450652,264.75700238473036,ambient
1,30,414,22.50078125,981.8171251584399,264.9141261102614,ambient
1,30,414,22.4958984375,981.8130610895583,265.0710031055302,ambient
1,31,417,22.493359375,981.8437296615749,264.8558894372572,ambient
1,31,417,22.4958984375,981.8181614399322,264.70459408950626,ambient
1,31,417,22.4984375,981.8607751551916,264.91715193053835,ambient
1,31,417,22.5109375,981.8566305027068,264.88500773453643,ambient
1,29,411,22.50078125,981.8556615060547,264.7715613362936,ambient
1,29,411,22.5109375,981.8314298952057,264.86474409782835,ambient
1,29,411,22.50078125,981.7823659674974,264.90259278286334,ambient
1,31,417,22.505859375,981.8484755187558,264.7830940372582,ambient
1,31,417,22.50078125,981.8372118815499,265.26657735844987,ambient
1,31,417,22.4984375,981.7891841493173,265.03945590425485,ambient
1,26,405,22.5033203125,981.8096387043931,264.88500773453643,ambient
1,26,405,22.50078125,981.8324661498956,264.9140024227741,ambient
1,26,405,22.5033203125,981.8188297126454,264.9982076985327,ambient
1,37,429,22.4984375,981.8120114964245,265.03933009003276,ambient
1,37,429,22.50078125,981.8283887258846,264.89386253611195,ambient
1,37,429,22.4958984375,981.8290702192186,265.09756730088134,ambient
1,37,429,22.5033203125,981.8297253334016,265.0190665134077,ambient
1,32,418,22.5109375,981.7922249990562,265.0918632323956,ambient
1,32,418,22.4984375,981.8120114964245,265.1032715491587,ambient
1,32,418,22.50078125,981.8229070871871,265.1413724288997,ambient
1,27,408,22.4984375,981.8273524851755,264.90842178467034,ambient
1,27,408,22.50078125,981.7949795430384,264.84133031803407,ambient
1,27,408,22.5033203125,981.8399527057285,264.87347454634636,ambient
1,24,400,22.5033203125,981.8273524851755,264.6697712010949,ambient
1,24,400,22.505859375,981.8706348443469,264.8793033071663,ambient
1,24,400,22.5083984375,981.8310618582066,264.5912714342174,ambient
1,25,403,22.5033203125,981.8464030422018,264.9666589750302,ambient
1,25,403,22.5083984375,981.8000796218947,264.90842178467034,ambient
1,25,403,22.5083984375,981.8501800816616,264.76598022584733,ambient
1,25,403,22.5083984375,981.8229070871871,265.05401534893474,ambient
1,30,415,22.5033203125,981.8314298952057,265.05401534893474,ambient
1,30,415,22.4958984375,981.8212025258837,264.9869223927903,ambient
1,30,415,22.51328125,981.8099387895396,265.1325164287623,ambient
1,31,416,22.505859375,981.8198659873404,264.89386253611195,ambient
1,31,416,22.5033203125,981.8358752602098,265.03933009003276,ambient
1,31,416,22.4984375,981.8103069426198,264.75700238473036,ambient
1,29,413,22.493359375,981.8062429823124,265.13809449675256,ambient
1,29,413,22.4958984375,981.8113565625968,265.02732580249574,ambient
1,29,413,22.4958984375,981.8484885458873,264.8412074874547,ambient
1,29,411,22.4958984375,981.8175063092556,265.19050261019663,ambient
1,29,411,22.4958984375,981.8154470604779,265.1032715491587,ambient
1,29,411,22.4908203125,981.8154339439383,265.0944167468695,ambient
1,29,411,22.4958984375,981.8232882534326,264.89058958122246,ambient
1,35,424,22.50078125,981.8239566152373,264.85261835539296,ambient
1,35,424,22.4884765625,981.8188560886052,265.03035218607164,ambient
1,35,424,22.4859375,981.8137425465646,264.9721162565566,ambient
1,34,423,22.480859375,981.8086290054251,264.9721162565566,ambient
1,34,423,22.4884765625,981.7936430332618,265.0214984919194,ambient
1,34,423,22.4884765625,981.8427192967158,264.93414513831374,ambient
1,27,408,22.4908203125,981.8147786647635,265.03605745282385,ambient
1,27,408,22.4859375,981.8130610895583,264.93997172594374,ambient
1,27,408,22.4884765625,981.8028339292904,265.1468249864547,ambient
1,29,412,22.4958984375,981.7987565907504,265.1322658177644,ambient
1,29,412,22.4859375,981.8403335345698,264.7974103506735,ambient
1,29,412,22.4859375,981.8324922051215,264.84679249069956,ambient
1,29,412,22.4833984375,981.8379605614481,264.96011566504694,ambient
1,30,414,22.4833984375,981.8393102657838,264.73917567625494,ambient
1,30,414,22.4984375,981.8444238123321,264.8613512162769,ambient
1,30,414,22.4908203125,981.8584148280652,264.8847629506218,ambient
1,27,408,22.4884765625,981.8501930887473,264.9545306896732,ambient
1,27,408,22.4908203125,981.8195113325932,264.9284395153397,ambient
1,27,408,22.4908203125,981.8243372511894,264.94882552203745,ambient
1,26,405,22.493359375,981.8147656166203,265.0012341820913,ambient
1,26,405,22.4908203125,981.8256611497975,264.94299840946763,ambient
1,26,405,22.4884765625,981.8427065009097,264.72788454043683,ambient
1,34,423,22.4984375,981.8686419667825,265.0127667407079,ambient
1,34,423,22.493359375,981.8515967375901,264.78867743983517,ambient
1,34,423,22.4908203125,981.8345515184142,265.02732580249574,ambient
1,34,423,22.4833984375,981.8488561788946,264.76526569083364,ambient
1,26,406,22.4908203125,981.8365567486719,264.8817360671325,ambient
1,26,406,22.4859375,981.8290831753916,264.9342665074135,ambient
1,26,406,22.4908203125,981.8045516241691,264.88488438981034,ambient
1,32,419,22.4859375,981.844411036572,264.9721162565566,ambient
1,32,419,22.4908203125,981.8345515184142,264.9575573232083,ambient
1,32,419,22.4908203125,981.8209153502861,264.98364867596524,ambient
1,28,410,22.4859375,981.8089837084325,265.1468249864547,ambient
1,28,410,22.493359375,981.8021656295771,265.0450345418732,ambient
1,28,410,22.493359375,981.8515967375901,265.19050261019663,ambient
1,31,416,22.4859375,981.8539823537803,264.86705727346566,ambient
1,31,416,22.4884765625,981.8253732666626,265.0942934925634,ambient
1,31,416,22.4884765625,981.8158017888906,264.9632628444033,ambient
1,31,416,22.4859375,981.8086290054251,265.2050618573326,ambient
1,36,428,22.4859375,981.8181876790961,264.8703254027475,ambient
1,36,428,22.4984375,981.7926067726285,265.28356278881273,ambient
1,36,428,22.4859375,981.8413696048825,264.9721162565566,ambient
1,30,414,22.4859375,981.8318108927491,265.26900349450796,ambient
1,30,414,22.4884765625,981.8089837084325,265.03933009003276,ambient
1,30,414,22.4958984375,981.813729409979,265.19050261019663,ambient
1,36,428,22.4958984375,981.7977203505086,265.1874767765378,ambient
1,36,428,22.4958984375,981.8232882534326,265.1146805850687,ambient
1,36,428,22.4984375,981.7823930485856,265.1937794626981,ambient
1,30,414,22.4984375,981.8164568926239,265.1817724231445,ambient
1,30,414,22.493359375,981.8171251584399,265.16466044169476,ambient
1,30,414,22.5033203125,981.8096387043931,265.05388936332713,ambient
1,30,414,22.505859375,981.8307615948887,264.9140024227741,ambient
1,23,400,22.4984375,981.8283887258846,265.15580482552735,ambient
1,23,400,22.4984375,981.8147656166203,264.98994796310313,ambient
1,23,400,22.4958984375,981.8501800816616,265.03933009003276,ambient
1,33,421,22.505859375,981.8024523581603,264.8913098866765,ambient
1,33,421,22.505859375,981.8130477983084,264.87347454634636,ambient
1,33,421,22.5033203125,981.8011159713585,265.3071035458224,ambient
1,32,419,22.505859375,981.805861478663,265.36849523624943,ambient
1,32,419,22.505859375,981.8252799006399,264.9869223927903,ambient
1,32,419,22.51328125,981.8048250876428,265.0597191656157,ambient
1,34,424,22.51328125,981.8293572827077,265.1559320108681,ambient
1,34,424,22.5083984375,981.8140161077281,264.9843701867779,ambient
1,34,424,22.51328125,981.8600263902727,265.04831171205035,ambient
1,34,424,22.505859375,981.8310618582066,264.9229810528413,ambient
1,30,414,22.5109375,981.8242435568129,264.89386253611195,ambient
1,30,414,22.5109375,981.8371984226193,264.5912714342174,ambient
1,30,414,22.5083984375,981.808902384538,265.07743076203707,ambient
1,35,426,22.51328125,981.8433618306389,264.8590397993603,ambient
1,35,426,22.5109375,981.8433485202959,264.7862437924125,ambient
1,35,426,22.518359375,981.8627672703597,264.83004724246894,ambient
1,35,425,22.5109375,981.8344574420768,264.77180986903966,ambient
1,35,425,22.5083984375,981.8348256085413,264.81851307663874,ambient
1,35,425,22.51328125,981.8310618582066,264.79522477858654,ambient
1,34,424,22.51328125,981.8242298691097,265.2521467094545,ambient
1,34,424,22.5158203125,981.7945837264741,265.01932087329124,ambient
1,34,424,22.51328125,981.8300118112242,264.9756420489106,ambient
1,34,424,22.5234375,981.8583217930251,264.80408067538957,ambient
1,24,400,22.51328125,981.8368302215935,264.9495476877256,ambient
1,24,400,22.5158203125,981.8314164445407,265.0136178987238,ambient
1,24,400,22.5208984375,981.8402394273788,264.7602759816352,ambient
1,32,418,22.5158203125,981.8378666338672,264.78066539414726,ambient
1,32,418,22.5158203125,981.8406076010157,264.6787502521967,ambient
1,32,418,22.51328125,981.8406076010157,264.5534225133728,ambient
1,33,420,22.5234375,981.8566171958777,264.9495476877256,ambient
1,33,420,22.5234375,981.8368302215935,264.76610602931567,ambient
1,33,420,22.5234375,981.8446713484122,264.9642359742253,ambient
1,37,430,22.518359375,981.835779847613,264.8680219949827,ambient
1,37,430,22.5234375,981.8538626161126,264.8509126233542,ambient
1,37,430,22.5158203125,981.8538762545286,264.8331996441204,ambient
1,37,430,22.52578125,981.8310618582066,264.81864014994864,ambient
1,35,425,22.5208984375,981.8150387728099,264.9205570210065,ambient
1,35,425,22.5234375,981.8409076041651,265.11540628149163,ambient
1,35,425,22.52578125,981.8477260445283,264.94652293072005,ambient
1,36,429,22.518359375,981.8344574420768,265.04273731482976,ambient
1,36,429,22.5208984375,981.8293436551426,265.0718568093863,ambient
1,36,429,22.5283203125,981.8429667320202,264.7635551064726,ambient
1,33,420,22.52578125,981.8255661192088,264.96436666720365,ambient
1,33,420,22.518359375,981.8255661192088,264.6325201550066,ambient
1,33,420,22.52578125,981.8266026066407,264.73128359679384,ambient
1,30,414,22.5234375,981.8453394981624,264.7635551064726,ambient
1,30,414,22.530859375,981.8583082831553,264.7022925105806,ambient
1,30,414,22.5234375,981.8494168879063,264.8858652151738,ambient
1,30,414,22.530859375,981.8531944318753,264.79267420031584,ambient
1,27,408,22.530859375,981.8197701593386,265.0023442805166,ambient
1,27,408,22.52578125,981.8242159583189,264.93524700265937,ambient
1,27,408,22.5283203125,981.8317025146514,264.9237110934441,ambient
1,34,423,22.530859375,981.8231794032127,264.99664242972204,ambient
1,34,423,22.5208984375,981.8334071372395,265.06628611095897,ambient
1,34,423,22.52578125,981.8340610475486,265.0517261315796,ambient
1,25,404,22.5234375,981.858976488085,264.99651005387,ambient
1,25,404,22.530859375,981.8368163827166,264.96436666720365,ambient
1,25,404,22.5359375,981.8276251889994,264.9061274165607,ambient
1,34,423,22.5359375,981.8531944318753,264.99348641020845,ambient
1,34,423,22.5283203125,981.8228108255556,264.89472282264285,ambient
1,34,423,22.530859375,981.8603128359017,264.77811464359036,ambient
1,34,423,22.5333984375,981.8180512550703,264.96752244391416,ambient
1,30,414,22.52578125,981.7982780198663,265.0808461099509,ambient
1,30,414,22.530859375,981.8272424500225,265.0517261315796,ambient
1,30,414,22.53828125,981.8299837500044,264.9035807313298,ambient
1,41,439,22.5333984375,981.798945935127,264.9296775579504,ambient
1,41,439,22.5333984375,981.8538487545994,264.7434225149536,ambient
1,41,439,22.5359375,981.8773454825333,264.81306643677397,ambient
1,32,418,22.5333984375,981.847712257519,264.83648347867125,ambient
1,32,418,22.5359375,981.8408937369717,264.66760010624455,ambient
1,32,418,22.5333984375,981.8176969188108,265.12452622460773,ambient
1,37,430,22.5333984375,981.8647447562523,264.6472077780278,ambient
1,37,430,22.530859375,981.8419162498474,264.8599009824083,ambient
1,37,430,22.5359375,981.8470301798545,264.71114897077115,ambient
1,37,430,22.530859375,981.8466757356202,264.5744103142071,ambient
1,31,418,22.5333984375,981.8511075483766,264.81306643677397,ambient
1,31,418,22.530859375,981.8466757356202,264.58011364087696,ambient
1,31,418,22.52578125,981.8419162498474,264.7257085499294,ambient
1,30,415,22.53828125,981.8415618246676,264.7434225149536,ambient
1,30,415,22.5408203125,981.8773454825333,264.8277577938322,ambient
1,30,415,22.5359375,981.8408796466775,265.1682065157981,ambient
1,24,401,22.53828125,981.8306517485852,265.1947835687352,ambient
1,24,401,22.5408203125,981.8524436490311,264.79863803775066,ambient
1,24,401,22.543359375,981.8357656971806,264.91814068686386,ambient
1,35,425,22.543359375,981.868154059223,264.7839470627085,ambient
1,35,425,22.53828125,981.8371016736808,264.9879178546736,ambient
1,35,425,22.543359375,981.8439203283901,264.8714375750592,ambient
1,35,425,22.543359375,981.8462929840316,265.1309785559451,ambient
1,35,426,22.543359375,981.8694761683324,264.61567170554116,ambient
1,35,426,22.5482421875,981.8030084241786,265.04615846522864,ambient
1,35,426,22.543359375,981.8176824794584,264.88915446172354,ambient
1,34,423,22.53828125,981.8398286072677,264.96195519446366,ambient
1,34,423,22.5408203125,981.8422156645624,264.7669726390831,ambient
1,34,423,22.53828125,981.8251690317966,265.0841381680394,ambient
1,33,421,22.5458984375,981.8405110008349,264.95879766708424,ambient
1,33,421,22.5458984375,981.836419253816,264.6853150187148,ambient
1,33,421,22.5482421875,981.8626574274272,264.6561954121029,ambient
1,33,421,22.543359375,981.8483519926505,264.76381627938724,ambient
1,36,428,22.5408203125,981.8568753805379,264.74925641910124,ambient
1,36,428,22.5359375,981.8296150702553,264.8277577938322,ambient
1,36,428,22.5333984375,981.8415332841439,264.865735850578,ambient
1,35,426,22.543359375,981.8299837500044,264.9879178546736,ambient
1,35,426,22.5458984375,981.866080967266,264.8049513641503,ambient
1,35,426,22.543359375,981.8411789718564,264.79039127273035,ambient
1,37,429,22.5482421875,981.8353970102538,264.9910756248611,ambient
1,37,429,22.5482421875,981.8156089245055,264.97081444219015,ambient
1,37,429,22.5482421875,981.847997654957,264.81319790598513,ambient
1,32,418,22.543359375,981.8333930351729,264.7783761592859,ambient
1,32,418,22.543359375,981.8541340035496,264.7815326403834,ambient
1,32,418,22.55078125,981.8497023259827,265.02589711853,ambient
1,32,418,22.5458984375,981.8449426381967,264.75241265739555,ambient
1,39,433,22.5458984375,981.8370871633084,264.90385031271177,ambient
1,39,433,22.55078125,981.8575433728,264.72912826260534,ambient
1,39,433,22.55078125,981.8493189947814,265.0233550892438,ambient
1,38,431,22.5533203125,981.870144188194,264.7378526953206,ambient
1,38,431,22.555859375,981.8459095853482,264.68544819139663,ambient
1,38,431,22.5533203125,981.8322719516233,264.58668536534816,ambient
1,32,418,22.5607421875,981.8578425201174,264.9070096371957,ambient
1,32,418,22.5607421875,981.8674027891284,264.74368832556854,ambient
1,32,418,22.55078125,981.8544331096823,264.69430685525174,ambient
1,32,419,22.55078125,981.8639933912862,264.90385031271177,ambient
1,32,419,22.55078125,981.8370871633084,264.7557057924572,ambient
1,32,419,22.5533203125,981.8394597425884,264.8980133568997,ambient
1,32,419,22.555859375,981.8316041317722,264.74368832556854,ambient
1,35,424,22.5583984375,981.8425001763156,264.7905269853808,ambient
1,35,424,22.5583984375,981.859916036052,264.5284456085856,ambient
1,35,424,22.555859375,981.8418323150796,264.6537844202296,ambient
1,27,408,22.5533203125,981.8626574274272,264.8310491152478,ambient
1,27,408,22.5583984375,981.8578425201174,264.63922430265615,ambient
1,27,408,22.5533203125,981.8316041317722,264.7905269853808,ambient
1,32,419,22.5583984375,981.8091444406286,264.9101699042483,ambient
1,32,419,22.5533203125,981.8333088287395,265.16340089274735,ambient
1,32,419,22.5583984375,981.8639788216465,264.805087248206,ambient
1,37,429,22.5583984375,981.8578425201174,264.7728085103378,ambient
1,37,429,22.5607421875,981.8445590928733,264.9620916237461,ambient
1,37,429,22.555859375,981.8581967830208,264.8285073610555,ambient
1,37,429,22.5583984375,981.8425001763156,264.8228070692526,ambient
1,37,429,22.5658203125,981.8407805532405,264.8778888565513,ambient
1,37,429,22.5607421875,981.841817484838,265.04135735372734,ambient
1,37,429,22.5708984375,981.8458947267776,264.68304171752993,ambient
1,32,419,22.5583984375,981.8196561649618,264.8373674927145,ambient
1,32,419,22.5658203125,981.8544183513434,264.65962157869916,ambient
1,32,419,22.568359375,981.8527136262298,264.9508304594537,ambient
1,34,424,22.56328125,981.8633109184792,264.79066460409047,ambient
1,34,424,22.568359375,981.8469316379831,264.7411455375804,ambient
1,34,424,22.568359375,981.8612372527995,264.88674896900613,ambient
1,24,401,22.56328125,981.8721334973765,264.76140651857816,ambient
1,24,401,22.5607421875,981.8475994514903,264.9071486271471,ambient
1,24,401,22.5658203125,981.8687240314507,264.881048880786,ambient
1,24,401,22.5607421875,981.8435222024527,264.881048880786,ambient
1,33,421,22.56328125,981.8516767078333,264.89560938270836,ambient
1,33,421,22.5708984375,981.8414483184722,264.9886725381016,ambient
1,33,421,22.5708984375,981.8486363558986,264.83434596561966,ambient
1,33,421,22.5658203125,981.8591634495992,265.02665478270194,ambient
1,33,421,22.5708984375,981.8421160630185,264.72672281983256,ambient
1,33,421,22.5732421875,981.8271427615498,264.70646231824963,ambient
1,35,426,22.57578125,981.8574587104905,264.75014369092634,ambient
1,35,426,22.5708984375,981.8373711047166,264.6572209416508,ambient
1,35,426,22.5708984375,981.8244010108858,265.04705629762685,ambient
1,35,425,22.5708984375,981.8182497386379,264.9452729741994,ambient
1,35,425,22.5732421875,981.839060667035,264.8811888682068,ambient
1,35,425,22.5708984375,981.828832202989,264.77940539785425,ambient
1,35,425,22.568359375,981.8697460808154,264.81724684352287,ambient
1,37,430,22.5732421875,981.837355922777,264.95969168031127,ambient
1,37,430,22.5708984375,981.8482521142255,264.81724684352287,ambient
1,37,430,22.57578125,981.8499568659823,264.91615128842994,ambient
1,29,411,22.5708984375,981.8254227157752,264.89589160654754,ambient
1,29,411,22.5732421875,981.8618901310858,264.7735650239239,ambient
1,29,411,22.5708984375,981.8455255395331,264.7355832137548,ambient
1,37,430,22.57578125,981.8547017979155,264.959833846508,ambient
1,37,430,22.5783203125,981.8284781609677,264.97439473843417,ambient
1,37,430,22.5783203125,981.8768637618138,264.7939661052837,ambient
1,37,429,22.5783203125,981.8512922665111,264.95413518168397,ambient
1,37,429,22.580859375,981.8540340941995,264.80268621737395,ambient
1,37,429,22.5783203125,981.8580959398604,264.75914556340166,ambient
1,37,429,22.580859375,981.8335769945552,264.85220913116746,ambient
1,26,404,22.5857421875,981.8529970321632,264.75914556340166,ambient
1,26,404,22.580859375,981.8352817523078,264.82055220840823,ambient
1,26,404,22.580859375,981.8533510767015,264.6863421640744,ambient
1,38,431,22.57578125,981.8124523504766,264.95413518168397,ambient
1,38,431,22.5708984375,981.8421007843202,264.56099714025504,ambient
1,38,431,22.5783203125,981.8618749382229,264.68064294281214,ambient
1,28,410,22.5783203125,981.8557388531547,264.9919758873577,ambient
1,28,410,22.5783203125,981.8318876358793,265.03263850230974,ambient
1,28,410,22.57578125,981.8516616178395,264.77940539785425,ambient
1,35,425,22.5732421875,981.8301828983734,264.6977411461806,ambient
1,35,425,22.57578125,981.8329093529226,264.81724684352287,ambient
1,35,425,22.580859375,981.8529970321632,264.4736350729679,ambient
1,35,425,22.580859375,981.8523293353447,264.80599128943777,ambient
1,32,419,22.5783203125,981.8806274423874,264.6483599136813,ambient
1,32,419,22.5783203125,981.8625578899764,264.68950464383266,ambient
1,32,419,22.580859375,981.8547017979155,264.6831806269538,ambient
1,38,431,22.5732421875,981.8601701657183,264.82055220840823,ambient
1,38,431,22.5783203125,981.8192556556656,265.10846348589155,ambient
1,38,431,22.5783203125,981.8529970321632,264.70090280470765,ambient
1,32,418,22.583203125,981.8397283569441,264.82308757899534,ambient
1,32,418,22.583203125,981.8591483713651,264.39513347059733,ambient
1,32,418,22.57578125,981.8642626494325,264.62493874620765,ambient
1,32,419,22.57578125,981.8529970321632,264.6717815430538,ambient
1,32,419,22.5732421875,981.8734542278041,264.6224003728475,ambient
1,32,419,22.5732421875,981.8533663697967,264.80852683233076,ambient
1,32,419,22.5658203125,981.8574436122097,264.61670112785316,ambient
1,34,422,22.5708984375,981.8601853786275,264.99781806901336,ambient
1,34,422,22.5783203125,981.8686940292437,264.6863421640744,ambient
1,34,422,22.57578125,981.8772329077187,264.3603126918132,ambient
1,27,408,22.57578125,981.8267579645466,264.86121535925565,ambient
1,27,408,22.583203125,981.8482367609911,264.80599128943777,ambient
1,27,408,22.583203125,981.8512767964648,264.80599128943777,ambient
1,30,415,22.583203125,981.8506091749736,264.7738494865532,ambient
1,30,415,22.583203125,981.865299636303,264.70660215493604,ambient
1,30,415,22.583203125,981.8540187326756,264.8496741052068,ambient
1,29,413,22.583203125,981.8499415327943,264.82055220840823,ambient
1,29,413,22.5857421875,981.8666198713593,264.77940539785425,ambient
1,29,413,22.5783203125,981.8380081322756,264.99781806901336,ambient
1,29,413,22.58828125,981.8448272176851,264.79712902430134,ambient
1,31,417,22.580859375,981.8523139537746,264.8787960804708,ambient
1,31,417,22.58828125,981.8635797108279,264.7156059637533,ambient
1,31,417,22.58828125,981.858465393314,264.81168987275976,ambient
1,30,413,22.583203125,981.8223112657549,264.302210131889,ambient
1,30,413,22.580859375,981.8352661702729,264.8262507408309,ambient
1,30,413,22.580859375,981.8730695779212,264.73318698881445,ambient
1,30,414,22.5857421875,981.8843354737296,264.4509768321906,ambient
1,30,414,22.5908203125,981.8989957019974,264.7738494865532,ambient
1,30,414,22.5857421875,981.8495720108664,264.6750872263581,ambient
1,27,408,22.5857421875,981.8485348123764,264.5237803808348,ambient
1,27,408,22.58828125,981.8860402682295,264.739029252735,ambient
1,27,408,22.595703125,981.8451252278855,264.61353925514214,ambient
1,27,408,22.5908203125,981.8809258850301,264.47123649228496,ambient
1,37,431,22.593359375,981.8563911538611,264.6953465462111,ambient
1,37,431,22.58828125,981.867955176434,264.791575086343,ambient
1,37,431,22.5908203125,981.8781839803103,264.65482800419915,ambient
1,30,413,22.5982421875,981.846814198301,264.7478919917249,ambient
1,30,413,22.5908203125,981.8768331999557,264.68964814020023,ambient
1,30,413,22.58828125,981.8519443972681,264.44781454396207,ambient
1,29,413,22.58828125,981.8795904282182,264.6371032121405,ambient
1,29,413,22.595703125,981.8632102984592,264.58772215525937,ambient
1,29,413,22.593359375,981.8689923277389,264.5117561055561,ambient
1,33,421,22.5908203125,981.8489043962726,264.78841041629715,ambient
1,33,421,22.58828125,981.8955860851966,264.602282951401,ambient
1,33,421,22.5908203125,981.8615055121592,264.5440398845251,ambient
1,33,421,22.58828125,981.8956012571933,264.2382689324818,ambient
1,32,419,22.5908203125,981.87618086751,264.70104513209236,ambient
1,32,419,22.5908203125,981.8638779475456,264.73318698881445,ambient
1,32,419,22.593359375,981.847497579503,264.78271213580723,ambient
1,32,419,22.595703125,981.8468300200808,264.68964814020023,ambient
1,32,419,22.593359375,981.863194745578,264.54720343325397,ambient
1,32,419,22.593359375,981.8867079862961,264.5699985298704,ambient
1,32,419,22.5857421875,981.847497579503,264.6169883128021,ambient
1,32,419,22.58828125,981.8372687864486,264.66953476513635,ambient
1,32,419,22.5908203125,981.8768331999557,264.6693889493231,ambient
1,35,426,22.595703125,981.8512611032579,264.71307190238565,ambient
1,35,426,22.5908203125,981.8529659090029,264.51506181454135,ambient
1,35,426,22.593359375,981.8284470596782,264.9485819381562,ambient
1,35,426,22.593359375,981.8328938192703,264.85298558555775,ambient
1,33,420,22.595703125,981.8434204357903,264.73649612650934,ambient
1,33,420,22.5982421875,981.8850031848983,264.6636908521586,ambient
1,33,420,22.6033203125,981.8628250660535,264.43655925452714,ambient
1,29,412,22.595703125,981.875796021744,264.46884561149903,ambient
1,29,412,22.6033203125,981.8815780931212,264.7189157722698,ambient
1,29,412,22.595703125,981.8553382610137,264.81499947945537,ambient
1,33,421,22.595703125,981.8768331999557,264.81514700945854,ambient
1,33,421,22.595703125,981.8870620449477,264.573305410132,ambient
1,33,421,22.595703125,981.8775162967316,264.4599826935148,ambient
1,33,422,22.593359375,981.8546707148483,264.6404125516808,ambient
1,33,422,22.6033203125,981.8734235857602,264.9025152976816,ambient
1,33,422,22.5982421875,981.8696599768294,264.70435464778234,ambient
1,33,422,22.593359375,981.8798732719775,264.65482800419915,ambient
1,33,420,22.6033203125,981.8683091652181,264.4017392399916,ambient
1,33,420,22.595703125,981.8137554022168,264.60544698577553,ambient
1,33,420,22.60078125,981.8686070798482,264.70435464778234,ambient
1,31,417,22.595703125,981.8617877714913,264.6345688797344,ambient
1,31,417,22.6033203125,981.8525961473086,264.51822646089454,ambient
1,31,417,22.5982421875,981.8536334482707,264.6662248399431,ambient
1,30,414,22.5908203125,981.8546707148483,264.60242732562784,ambient
1,30,414,22.605859375,981.8734235857602,264.596584419879,ambient
1,30,414,22.6033203125,981.890102200342,264.52947916684883,ambient
1,30,414,22.60078125,981.8679395267785,264.509363562144,ambient
1,34,422,22.60078125,981.8771312175487,264.40159592507433,ambient
1,34,422,22.6033203125,981.852611977383,264.60242732562784,ambient
1,34,422,22.5982421875,981.8877297221671,264.739029252735,ambient
1,26,406,22.593359375,981.8734235857602,264.7947406990954,ambient
1,26,406,22.595703125,981.8406783837326,264.8295606403628,ambient
1,26,406,22.595703125,981.8706815802087,264.4422577614115,ambient
1,30,415,22.595703125,981.8689767665641,264.5326425941663,ambient
1,30,415,22.60078125,981.8512611032579,264.5440398845251,ambient
1,30,415,22.5982421875,981.8553382610137,264.6345688797344,ambient
1,30,415,22.593359375,981.863194745578,264.5763251702821,ambient
1,30,415,22.593359375,981.8713647773252,264.48594013444165,ambient
1,30,415,22.595703125,981.836585326353,264.41313627747274,ambient
1,30,415,22.5982421875,981.8594154260711,264.86438063637337,ambient
1,29,412,22.5982421875,981.8815780931212,264.6169883128021,ambient
1,29,412,22.595703125,981.8904716607466,264.4800981927985,ambient
1,29,412,22.5982421875,981.8259864289219,264.9751733283788,ambient
1,28,409,22.60078125,981.8212581476716,264.91692801776156,ambient
1,28,409,22.593359375,981.847497579503,264.6783984395586,ambient
1,28,409,22.6033203125,981.8389575945938,264.82970834178104,ambient
1,32,420,22.5982421875,981.8389575945938,264.98418789934397,ambient
1,32,420,22.6033203125,981.8583781179141,264.5764705421358,ambient
1,32,420,22.608203125,981.8577106062301,264.721935032408,ambient
1,32,419,22.6107421875,981.8590456089083,264.7018236924679,ambient
1,32,419,22.6033203125,981.854300966849,264.88210814648943,ambient
1,32,419,22.605859375,981.8508913278686,264.83540547440185,ambient
1,32,419,22.60078125,981.8512611032579,264.7334769163797,ambient
1,31,418,22.60078125,981.8805408733305,264.7421939691819,ambient
1,31,418,22.6033203125,981.8280612691517,264.8295606403628,ambient
1,31,418,22.595703125,981.826356458012,264.85298558555775,ambient
1,28,410,22.6033203125,981.8686070798482,264.5676073613273,ambient
1,28,410,22.6107421875,981.8399949499347,264.59103161149125,ambient
